Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2025-09-15,2025-09-12,DEPT OF TRANS TRUCKPER,38.09,Debit,9399.0,LINCOLN,USA,685082532,NE,1.389158879
3001,PILOT 050 SULPHUR KY,1,2025-09-15,2025-09-13,PILOT 050,608.62,Debit,5541.0,SULPHUR,USA,40070,KY,1.386397067
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2025-09-15,2025-09-13,WSDOT COMMERCIAL VEHIC,14.67,Debit,9399.0,TUMWATER,USA,98504,WA,1.389320388
3001,VCN*OH DOT COLUMBUS OH,1,2025-09-15,2025-09-12,VCN*OH DOT,214.58,Debit,9399.0,COLUMBUS,USA,43223,OH,1.386423841
3001,BC PERMIT CENTRE VICTORIA BC,1,2025-09-15,2025-09-13,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2025-09-15,2025-09-12,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182
3001,BUFFALO AND FORT ERIE FORT ERIE ON,1,2025-09-15,2025-09-13,BUFFALO AND FORT ERIE,37.0,Debit,4784.0,FORT ERIE,CAN,L2A 3S6,ON,0.0
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-09-15,2025-09-12,SD DEPT OF TRANS OPS,150.77,Debit,9399.0,PIERRE,USA,57501,SD,1.389345424
3001,PETRO-CANADA 02901 FORT NELSON BC,1,2025-09-15,2025-09-12,PETRO-CANADA 02901,112.74,Debit,5541.0,FORT NELSON,CAN,V0C1R0,BC,0.0
3001,FLYING J 639 POST FALLS ID,1,2025-09-15,2025-09-12,FLYING J 639,1381.72,Debit,5541.0,POST FALLS,USA,83854,ID,1.386395425
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-09-15,2025-09-12,TXDMV OS PERMIT TPE,415.35,Debit,9399.0,AUSTIN,USA,78731,TX,1.389309836
3001,NDHP-E PERMIT 701-328-2426 ND,1,2025-09-15,2025-09-14,NDHP-E PERMIT,39.87,Debit,9399.0,701-328-2426,USA,58505,ND,1.389285714
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-15,2025-09-12,DTOPS SINGLE CROSSING,17.62,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.386290323
3001,BC PERMIT CENTRE VICTORIA BC,1,2025-09-15,2025-09-11,BC PERMIT CENTRE,15.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
3001,NEW YORK STATE OSCAR ALBANY NY,1,2025-09-15,2025-09-12,NEW YORK STATE OSCAR,29.91,Debit,9399.0,ALBANY,USA,122280001,NY,1.38952381
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2025-09-15,2025-09-12,WSDOT COMMERCIAL VEHIC,325.86,Debit,9399.0,TUMWATER,USA,98504,WA,1.384082894
3001,YG WEIGH STATION WATSO WATSON LAKE YT,1,2025-09-15,2025-09-13,YG WEIGH STATION WATSO,97.16,Debit,9399.0,WATSON LAKE,CAN,Y0A1C0,YT,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-09-15,2025-09-11,AB TRANSP 403-340-5075,400.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2025-09-15,2025-09-12,DEPT OF TRANS TRUCKPER,23.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.389253731
3001,NORTHERN TOUCH TRUCK W FORT ERIE ON,1,2025-09-15,2025-09-13,NORTHERN TOUCH TRUCK W,183.63,Debit,7542.0,FORT ERIE,CAN,L2A5M4,ON,0.0
3001,YG TRANSPORT SERVICES WHITEHORSE YT,1,2025-09-15,2025-09-13,YG TRANSPORT SERVICES,34.72,Debit,9399.0,WHITEHORSE,CAN,Y1A2C6,YT,0.0
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2025-09-15,2025-09-12,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182
3001,SPARKLE SUPER WASH WEYBURN SK,1,2025-09-15,2025-09-12,SPARKLE SUPER WASH,39.2,Debit,7542.0,WEYBURN,CAN,S4H 1V3,SK,0.0
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-09-15,2025-09-12,SD DEPT OF TRANS OPS,35.6,Debit,9399.0,PIERRE,USA,57501,SD,1.3892
3001,COFFEE CUP #8 VIVIAN SD,1,2025-09-15,2025-09-13,COFFEE CUP #8,803.85,Debit,5541.0,VIVIAN,USA,57576,SD,1.386391359
3001,SHORTYS ONE ST SELBY SD,1,2025-09-15,2025-09-12,SHORTYS ONE ST,293.63,Debit,5541.0,SELBY,USA,57472,SD,1.386391134
3001,LESCO DISTRIBUTORS EDMONTON AB,1,2025-09-15,2025-09-12,LESCO DISTRIBUTORS,371.6,Debit,5013.0,EDMONTON,CAN,T5V 1J3,AB,0.0
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-09-15,2025-09-13,SD DEPT OF TRANS OPS,35.53,Debit,9399.0,PIERRE,USA,57501,SD,1.3864
3001,COFFEE CUP #8 VIVIAN SD,1,2025-09-15,2025-09-14,COFFEE CUP #8,522.72,Debit,5541.0,VIVIAN,USA,57576,SD,1.386390822
3001,AMZN Mktp CA*855CP65E3 866-216-1072 ON,1,2025-09-15,2025-09-15,AMZN Mktp CA*855CP65E3,14.27,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,PILOT 311 ERIE PA,1,2025-09-15,2025-09-13,PILOT 311,660.65,Debit,5541.0,ERIE,USA,16509,PA,1.386405679
3001,MCSD OSOW INDIANAPOLIS IN,1,2025-09-15,2025-09-14,MCSD OSOW,174.22,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.386378467
3001,THE HOME DEPOT #7050 SPRUCE GROVE AB,1,2025-09-15,2025-09-11,THE HOME DEPOT #7050,186.3,Debit,5200.0,SPRUCE GROVE,CAN,T7X 3X3,AB,0.0
3001,PETRO-CANADA 68061 WHITEHORSE YT,1,2025-09-15,2025-09-13,PETRO-CANADA 68061,59.98,Debit,5541.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0
3001,VCN*IDAHODOT BOISE ID,1,2025-09-15,2025-09-13,VCN*IDAHODOT,59.69,Debit,9399.0,BOISE,USA,83703,ID,1.386428571
3001,PILOT 917 GREAT FALLS MT,1,2025-09-15,2025-09-11,PILOT 917,414.47,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.386694102
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-09-15,2025-09-12,OKC SIZE & WEIGHTS PER,654.6,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389292551
3001,SHELL FLYING J FORT ERIE ON,1,2025-09-15,2025-09-14,SHELL FLYING J,11.29,Debit,5541.0,FORT ERIE,CAN,L2A5M4,ON,0.0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-15,2025-09-13,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
3001,NDHP-E PERMIT 701-328-2426 ND,1,2025-09-15,2025-09-15,NDHP-E PERMIT,39.79,Debit,9399.0,701-328-2426,USA,58505,ND,1.386428571
3001,CENEX-FUOC OF CARPIO CARPIO ND,1,2025-09-15,2025-09-13,CENEX-FUOC OF CARPIO,652.01,Debit,5541.0,CARPIO,USA,58725,ND,1.386404254
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-09-15,2025-09-11,AB TRANSP 403-340-5075,91.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,MTO TSD PRIO PER & REG ST. CATHARINE ON,1,2025-09-15,2025-09-12,MTO TSD PRIO PER & REG,200.0,Debit,9399.0,ST. CATHARINE,CAN,L2R7R4,ON,0.0
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-09-15,2025-09-12,OKC SIZE & WEIGHTS PER,62.2,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389194139
3001,BLACKJACKS ROADHOUSE W NISKU AB,1,2025-09-15,2025-09-12,BLACKJACKS ROADHOUSE W,15.75,Debit,4784.0,NISKU,CAN,T9E8A2,AB,0.0
3001,PILOT 492 CADDO VALLEY AR,1,2025-09-15,2025-09-11,PILOT 492,856.35,Debit,5541.0,CADDO VALLEY,USA,71923,AR,1.389307392
3001,SQ *2429188 ALBERTA LT EDMONTON AB,1,2025-09-15,2025-09-12,SQ *2429188 ALBERTA LT,704.0,Debit,8999.0,EDMONTON,CAN,T5H 3S9,AB,0.0
3001,CCD ORION SALEM OR,1,2025-09-16,2025-09-15,CCD ORION,11.36,Debit,9399.0,SALEM,USA,973015397,OR,1.385
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2025-09-16,2025-09-15,VCN*KANSASMVPERMIT,62.53,Debit,9399.0,TOPEKA,USA,66611,KS,1.386363636
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2025-09-16,2025-09-15,IA DOT MOTOR CARRIER S,51.87,Debit,9399.0,ANKENY,USA,50021,IA,1.38630137
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-16,2025-09-15,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
3001,IN *BRANDZ MARKETINGIN 780-5915222 AB,1,2025-09-16,2025-09-15,IN *BRANDZ MARKETINGIN,356.98,Debit,7311.0,780-5915222,CAN,T7Z 1V6,AB,0.0
3001,TA OAKLEY 091 OAKLEY KS,1,2025-09-16,2025-09-15,TA OAKLEY 091,709.76,Debit,5541.0,OAKLEY,USA,67748,KS,1.3849
3001,IDOT ITAP OS OW SPRINGFILED IL,1,2025-09-16,2025-09-15,IDOT ITAP OS OW,101.72,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.386420788
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-09-16,2025-09-15,TXDMV OS PERMIT TPE,87.56,Debit,9399.0,AUSTIN,USA,78731,TX,1.386463236
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-16,2025-09-15,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
3001,ALLSUPS 102432 SD ENNIS TX,1,2025-09-16,2025-09-15,ALLSUPS 102432 SD,426.32,Debit,5541.0,ENNIS,USA,75119,TX,1.3864
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2025-09-16,2025-09-15,OKC SIZE & WEIGHTS PER,62.07,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.386446886
3001,Amazon.ca*2C1RT5I33 866-216-1072 ON,1,2025-09-16,2025-09-16,Amazon.ca*2C1RT5I33,18.43,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,2025-09-16,2025-09-14,MCSD OSOW - CONV. FEE,6.0,Debit,9399.0,NASHVILLE,USA,37215,TN,1.386255924
3001,BB OF OAKLEY #2 OAKLEY KS,1,2025-09-16,2025-09-15,BB OF OAKLEY #2,138.18,Debit,7542.0,OAKLEY,USA,677486061,KS,1.384939388
3001,MB HIGHWAYS PERMITS WINNIPEG MB,1,2025-09-16,2025-09-15,MB HIGHWAYS PERMITS,287.0,Debit,9399.0,WINNIPEG,CAN,R3H0C4,MB,0.0
3001,SONRAY SERVICE WATSON LAKE YT,1,2025-09-16,2025-09-15,SONRAY SERVICE,104.85,Debit,5541.0,WATSON LAKE,CAN,Y0A 1C0,YT,0.0
3001,SYLECTUS 905-287-1321 ON,1,2025-09-16,2025-09-16,SYLECTUS,949.2,Debit,5817.0,905-287-1321,CAN,L5L 6A9,ON,0.0
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-09-16,2025-09-15,RELIABLE PERMIT SOLUTI,1.41,Debit,7399.0,TARZANA,USA,91356,CA,1.38
3001,CCD ORION FEE SALEM OR,1,2025-09-16,2025-09-15,CCD ORION FEE,0.27,Debit,9399.0,SALEM,USA,973015397,OR,1.368421053
3001,CITY OF NORTH PLATTE P NORTH PLATTE NE,1,2025-09-16,2025-09-15,CITY OF NORTH PLATTE P,5.68,Debit,4789.0,NORTH PLATTE,USA,69101,NE,1.385
3001,VCN*OH DOT COLUMBUS OH,1,2025-09-16,2025-09-15,VCN*OH DOT,22.73,Debit,9399.0,COLUMBUS,USA,43223,OH,1.38625
3001,MCSD OSOW INDIANAPOLIS IN,1,2025-09-16,2025-09-15,MCSD OSOW,4.26,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.386666667
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-09-16,2025-09-15,RELIABLE PERMIT SOLUTI,147.63,Debit,7399.0,TARZANA,USA,91356,CA,1.384903846
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,2025-09-17,2025-09-16,MNDOT OSOW PERMITS FEE,0.45,Debit,9399.0,ATLANTA,USA,303285588,GA,1.375
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-09-17,2025-09-16,SD DEPT OF TRANS OPS,92.87,Debit,9399.0,PIERRE,USA,57501,SD,1.384897585
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2025-09-17,2025-09-16,WSDOT COMMERCIAL VEHIC,29.27,Debit,9399.0,TUMWATER,USA,98504,WA,1.386407767
3001,FORT ST. JOHN SUPER 8 FORT ST. JOHN BC,1,2025-09-17,2025-09-15,FORT ST. JOHN SUPER 8,180.5,Debit,7011.0,FORT ST. JOHN,CAN,V1J6L5,BC,0.0
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,2025-09-17,2025-09-16,MNDOT OSOW PERMITS FEE,0.45,Debit,9399.0,ATLANTA,USA,303285588,GA,1.375
3001,AMZN Mktp CA*9U0FY0713 866-216-1072 ON,1,2025-09-17,2025-09-17,AMZN Mktp CA*9U0FY0713,52.49,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,IDOT ITAP OS OW SPRINGFILED IL,1,2025-09-17,2025-09-16,IDOT ITAP OS OW,22.71,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.385
3001,ARCO#2509100TA TROUQPS TROUTDALE OR,1,2025-09-17,2025-09-15,ARCO#2509100TA TROUQPS,31.23,Debit,5541.0,TROUTDALE,USA,97060,OR,1.385
3001,AMPORTS JACKSONVILLE FL,1,2025-09-17,2025-09-16,AMPORTS,307.04,Debit,7542.0,JACKSONVILLE,USA,32246,FL,1.384882108
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,2025-09-17,2025-09-15,MCSD OSOW - CONV. FEE,1.54,Debit,9399.0,NASHVILLE,USA,37215,TN,1.388888889
3001,TA # 183 TROUTDALE TROUTDALE OR,1,2025-09-17,2025-09-15,TA # 183 TROUTDALE,696.31,Debit,5541.0,TROUTDALE,USA,97060,OR,1.384889813
3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,2025-09-17,2025-09-16,MNDOT OSOW PERMITS,21.23,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.380666667
3001,YG MOTOR VEHICLES WHITEHORSE YT,1,2025-09-17,2025-09-16,YG MOTOR VEHICLES,35.0,Debit,9399.0,WHITEHORSE,CAN,Y1A5W1,YT,0.0
3001,DELTA LODGING LLC- DL DELTA JUNCTIO AK,1,2025-09-17,2025-09-16,DELTA LODGING LLC- DL,195.3,Debit,7011.0,DELTA JUNCTIO,USA,99737,AK,1.380824697
3001,TA # 17 BAYTOWN BAYTOWN TX,1,2025-09-17,2025-09-16,TA # 17 BAYTOWN,335.84,Debit,5541.0,BAYTOWN,USA,77521,TX,1.380799865
3001,IDOT ITAP OS OW SPRINGFILED IL,1,2025-09-17,2025-09-16,IDOT ITAP OS OW,15.57,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.380909091
3001,FLYING J 694 AUSTINBURG OH,1,2025-09-17,2025-09-15,FLYING J 694,20.96,Debit,5541.0,AUSTINBURG,USA,44010,OH,1.386440678
3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,2025-09-17,2025-09-16,MNDOT OSOW PERMITS,21.29,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.384666667
3001,AMZN Mktp CA*W33165JZ3 866-216-1072 ON,1,2025-09-17,2025-09-17,AMZN Mktp CA*W33165JZ3,20.04,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,1,2025-09-17,2025-09-16,NIC*OVERSIZEWEIGHTPERM,29.06,Debit,9399.0,MADISON,USA,53703,WI,1.384953591
3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,2025-09-17,2025-09-16,LOVE'S #0849 INSIDE,917.85,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.380795978
3001,BB OF BAYTOWN #103 BAYTOWN TX,1,2025-09-18,2025-09-17,BB OF BAYTOWN #103,171.96,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.380823045
3001,MARATHON PETRO272195 WATERTOWN SD,1,2025-09-18,2025-09-17,MARATHON PETRO272195,971.33,Debit,5541.0,WATERTOWN,USA,57201,SD,1.38079557
3001,CHROME WORLD &TRUCK PA BAYTOWN TX,1,2025-09-18,2025-09-17,CHROME WORLD &TRUCK PA,171.11,Debit,5533.0,BAYTOWN,USA,77521,TX,1.377279102
3001,TA HILLSBORO HILLSBORO TX,1,2025-09-18,2025-09-17,TA HILLSBORO,595.85,Debit,5541.0,HILLSBORO,USA,76645,TX,1.380807601
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-09-18,2025-09-16,AB TRANSP 403-340-5075,92.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,AUTOAGENT*SERVICE FEE PORTLAND ME,1,2025-09-18,2025-09-16,AUTOAGENT*SERVICE FEE,5.17,Debit,9399.0,PORTLAND,USA,04101,ME,1.384615385
3001,NDHP-E PERMIT 701-328-2426 ND,1,2025-09-18,2025-09-18,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
3001,917-TA EXPRESS BLAIN BLAINE WA,1,2025-09-18,2025-09-17,917-TA EXPRESS BLAIN,564.69,Debit,5541.0,BLAINE,USA,98230,WA,1.3773
3001,NDHP-E PERMIT 701-328-2426 ND,1,2025-09-18,2025-09-18,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
3001,SXM*SIRIUSXM.COM/ACCT 888-635-5144 NY,1,2025-09-18,2025-09-18,SXM*SIRIUSXM.COM/ACCT,40.9,Debit,4899.0,888-635-5144,USA,10012,NY,1.377286848
3001,ONE9 #1482 SAUK CENTRE MN,1,2025-09-18,2025-09-16,ONE9 #1482,645.4,Debit,5541.0,SAUK CENTRE,USA,56378,MN,1.380803053
3001,LUBEZONE TRUCK LUBE CE BAYTOWN TX,1,2025-09-18,2025-09-17,LUBEZONE TRUCK LUBE CE,99.03,Debit,7538.0,BAYTOWN,USA,77521,TX,1.380734601
3001,WYNDHAM WHITEHORSE YT,1,2025-09-18,2025-09-15,WYNDHAM,365.57,Debit,3722.0,WHITEHORSE,CAN,Y1A 2E4,YT,0.0
3001,NDHP-E PERMIT 701-328-2426 ND,1,2025-09-18,2025-09-18,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,1,2025-09-18,2025-09-17,NIC*OVERSIZEWEIGHTPERM,28.97,Debit,9399.0,MADISON,USA,53703,WI,1.380556913
3001,CLEARWATER CARWASH/6vu ST. ALBERT AB,1,2025-09-18,2025-09-17,CLEARWATER CARWASH/6vu,27.3,Debit,7542.0,ST. ALBERT,CAN,T8N5E1,AB,0.0
3001,LA QUINTA MOTOR INNS NORTH PLATTE NE,1,2025-09-18,2025-09-17,LA QUINTA MOTOR INNS,434.85,Debit,3516.0,NORTH PLATTE,USA,69101,NE,1.384911697
3001,STATION 49 FORT GREELY AK,1,2025-09-18,2025-09-16,STATION 49,144.79,Debit,5542.0,FORT GREELY,USA,99731,AK,1.380840665
3001,DELTA LODGING LLC- DL DELTA JUNCTIO AK,1,2025-09-18,2025-09-17,DELTA LODGING LLC- DL,244.48,Debit,7011.0,DELTA JUNCTIO,USA,99737,AK,1.3772953
3001,WINNEBAGO CO IL-HIGHWA ROCKFORD IL,1,2025-09-18,2025-09-16,WINNEBAGO CO IL-HIGHWA,225.71,Debit,9399.0,ROCKFORD,USA,61101,IL,1.38490566
3001,Amazon.ca*QR5K11UN3 866-216-1072 ON,1,2025-09-18,2025-09-18,Amazon.ca*QR5K11UN3,12.59,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-19,2025-09-18,DTOPS SINGLE CROSSING,27.68,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.37755102
3001,RAMADA INNS HEWITT TX,1,2025-09-19,2025-09-18,RAMADA INNS,101.31,Debit,3637.0,HEWITT,USA,766433534,TX,1.377369008
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-09-19,2025-09-18,RELIABLE PERMIT SOLUTI,607.05,Debit,7399.0,TARZANA,USA,91356,CA,1.377302326
3001,WINNEBAGO CO IL-HIGHWA ROCKFORD IL,1,2025-09-19,2025-09-17,WINNEBAGO CO IL-HIGHWA,225.04,Debit,9399.0,ROCKFORD,USA,61101,IL,1.38081761
3001,AMZN Mktp CA*CY9YY8D73 866-216-1072 ON,1,2025-09-19,2025-09-19,AMZN Mktp CA*CY9YY8D73,206.38,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
3001,LOVE'S #0721 INSIDE ALMA TX,1,2025-09-19,2025-09-18,LOVE'S #0721 INSIDE,327.46,Debit,5541.0,ALMA,USA,75119,TX,1.381312695
3006,LEROY SHELL LE ROY IL,1,2025-09-19,2025-09-15,LEROY SHELL,282.52,Credit,5541.0,LE ROY,USA,61752,IL,1.384887444
3001,LEROY SHELL LE ROY IL,1,2025-09-19,2025-09-15,LEROY SHELL,993.67,Debit,5541.0,LE ROY,USA,61752,IL,1.3849
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-09-19,2025-09-18,RELIABLE PERMIT SOLUTI,607.05,Debit,7399.0,TARZANA,USA,91356,CA,1.377302326
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2025-09-19,2025-09-18,TXDMV OS PERMIT TPE,411.76,Debit,9399.0,AUSTIN,USA,78731,TX,1.377309974
3001,AUTOAGENT*SERVICE FEE PORTLAND ME,1,2025-09-19,2025-09-17,AUTOAGENT*SERVICE FEE,5.16,Debit,9399.0,PORTLAND,USA,04101,ME,1.381868132
3001,CCD ORION SALEM OR,1,2025-09-19,2025-09-18,CCD ORION,11.3,Debit,9399.0,SALEM,USA,973015397,OR,1.3775
3001,FLYING J 725 BAYTOWN TX,1,2025-09-19,2025-09-17,FLYING J 725,519.85,Debit,5541.0,BAYTOWN,USA,77521,TX,1.380805881
3001,LOVE'S #0721 INSIDE ALMA TX,1,2025-09-19,2025-09-18,LOVE'S #0721 INSIDE,20.88,Debit,5541.0,ALMA,USA,75119,TX,1.381016949
3001,CCD ORION FEE SALEM OR,1,2025-09-19,2025-09-18,CCD ORION FEE,0.27,Debit,9399.0,SALEM,USA,973015397,OR,1.368421053
3001,SKIPTHEDISHES WINNIPEG (BRO MB,1,2025-09-19,2025-09-18,SKIPTHEDISHES,26.74,Debit,5812.0,WINNIPEG (BRO,CAN,R3C 0T8,MB,0.0
3001,DELTA ACCOMMODATIONS - DELTA JUNCTIO AK,1,2025-09-22,2025-09-19,DELTA ACCOMMODATIONS -,239.28,Debit,7011.0,DELTA JUNCTIO,USA,99737,AK,1.381301775
3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,2025-09-22,2025-09-19,RELIABLE PERMIT SOLUTI,148.67,Debit,7399.0,TARZANA,USA,91356,CA,1.381333333
3001,WESTERN DAKOTA ENERGY BISMARCK ND,1,2025-09-22,2025-09-21,WESTERN DAKOTA ENERGY,37.98,Debit,4784.0,BISMARCK,USA,58504,ND,1.382978723
3001,SHELL OIL 574425653QPS TOK AK,1,2025-09-22,2025-09-20,SHELL OIL 574425653QPS,267.64,Debit,5542.0,TOK,USA,99780,AK,1.382924633
3001,LA QUINTA MOTOR INNS NORTH PLATTE NE,1,2025-09-22,2025-09-19,LA QUINTA MOTOR INNS,443.23,Debit,3516.0,NORTH PLATTE,USA,69101,NE,1.377309211
3001,RAMADA INNS HEWITT TX,1,2025-09-22,2025-09-19,RAMADA INNS,0.31,Debit,3637.0,HEWITT,USA,766433534,TX,1.363636364
3001,VCN*NORTHCAROLINADOT GARNER NC,1,2025-09-22,2025-09-19,VCN*NORTHCAROLINADOT,59.46,Debit,9399.0,GARNER,USA,27529,NC,1.381190476
3001,LA QUINTA MOTOR INNS NORTH PLATTE NE,1,2025-09-22,2025-09-21,LA QUINTA MOTOR INNS,445.03,Debit,3516.0,NORTH PLATTE,USA,69101,NE,1.382915021
3001,SHELL FLYING J #79600 RED DEER AB,1,2025-09-22,2025-09-21,SHELL FLYING J #79600,25.14,Debit,5541.0,RED DEER,CAN,T4P1A4,AB,0.0
3001,SHELL C81296 EDMONTON AB,1,2025-09-22,2025-09-20,SHELL C81296,17.33,Debit,5541.0,EDMONTON,CAN,T6V0T1,AB,0.0
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2025-09-22,2025-09-19,SD DEPT OF TRANS OPS,35.43,Debit,9399.0,PIERRE,USA,57501,SD,1.3828
3001,LOVE'S #0594 INSIDE BIDWELL OH,1,2025-09-22,2025-09-20,LOVE'S #0594 INSIDE,468.45,Debit,5541.0,BIDWELL,USA,45614,OH,1.382897603
3001,YOUNGSMOTEL 9078834411 TOK AK,1,2025-09-22,2025-09-19,YOUNGSMOTEL 9078834411,172.93,Debit,7011.0,TOK,USA,99780,AK,1.382868852
3001,DEPARTMENT OF TRANSPOR SACRAMENTO CA,1,2025-09-22,2025-09-19,DEPARTMENT OF TRANSPOR,22.68,Debit,9399.0,SACRAMENTO,USA,958167011,CA,1.383125
3001,PILOT 343 SAN DIEGO CA,1,2025-09-22,2025-09-21,PILOT 343,31.18,Debit,5541.0,SAN DIEGO,USA,92154,CA,1.382727273
3001,WESTERN DAKOTA ENERGY BISMARCK ND,1,2025-09-22,2025-09-20,WESTERN DAKOTA ENERGY,37.98,Debit,4784.0,BISMARCK,USA,58504,ND,1.382978723
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-09-22,2025-09-18,AB TRANSP 403-340-5075,1.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2025-09-22,2025-09-18,AB TRANSP 403-340-5075,20.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2025-09-22,2025-09-20,WSDOT COMMERCIAL VEHIC,29.08,Debit,9399.0,TUMWATER,USA,98504,WA,1.377184466
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2025-09-22,2025-09-19,DTOPS SINGLE CROSSING,27.75,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.381122449
